Time (s),TC1_0-3mBC,TC1_0-61mBC,TC1_0-91mBC,TC1_1-22mBC,TC1_1-52mBC,TC1_1-83mBC,TC2_0-3mBC,TC2_0-61mBC,TC2_0-91mBC,TC2_1-22mBC,TC2_1-52mBC,TC2_1-83mBC,TC3_0-3mBC,TC3_0-61mBC,TC3_0-91mBC,TC3_1-22mBC,TC3_1-52mBC,TC3_1-83mBC,TC4_0-3mBC,TC4_0-61mBC,TC4_0-91mBC,TC4_1-22mBC,TC4_1-52mBC,TC4_1-83mBC,Event,Comment
1952,301.840653,268.1476,260.273561,290.563842,207.909108,201.740311,221.300278,210.062868,208.491773,186.908772,155.595615,80.162412,183.033228,190.409078,184.923442,163.417208,141.362162,100.561564,176.060331,178.744182,171.1639,154.516503,137.305772,73.531168,0.00028,
1953,297.91108,265.73018,256.987988,290.34782,206.124528,205.36727,220.35686,211.324995,208.459306,184.815255,154.804041,79.324751,182.237019,191.521768,187.181812,165.136434,141.254547,95.182182,175.836906,178.177275,171.016951,154.901732,136.219102,69.06189,0.000128,
1954,294.892189,264.797629,256.987988,291.122893,204.943389,207.615008,218.154034,212.847498,206.440126,181.762076,152.603516,78.958219,183.1916,192.094354,186.379993,166.660247,141.330004,91.758399,176.829536,178.32995,172.04693,155.775068,136.106149,65.722183,0.000128,
1955,291.870314,265.282601,257.062837,292.340449,204.143104,204.986194,216.938044,212.466929,205.754168,179.51063,151.541854,78.445096,185.024468,193.12495,185.425443,167.955906,141.141366,86.869027,177.211345,179.36056,173.306028,157.408542,136.708645,63.481933,0.000433,
1956,292.42877,262.862246,257.85413,289.910278,204.491725,202.742906,215.232933,212.130001,205.912236,181.042637,151.888653,77.570913,186.328413,195.000704,183.712911,165.675329,140.1663,84.597476,176.300663,180.435062,173.922218,158.706371,136.977858,62.679019,0.000128,
1957,297.443542,261.560485,256.512455,289.989565,204.726001,200.72756,213.298731,209.889314,205.803529,181.315403,151.477234,77.356434,187.403242,195.311633,181.351432,165.338126,140.17187,83.942059,174.893831,180.555224,172.363405,158.255843,136.380834,61.618567,0.000585,
1958,298.24768,264.056827,254.784368,290.094866,204.453616,200.302399,212.646282,208.931497,202.366755,181.882201,151.357916,77.644211,187.89401,195.34416,183.941997,165.8658,141.033763,85.001366,175.957068,181.580358,170.717436,157.148175,135.208319,60.693944,0.000433,
1959,299.288618,267.237993,252.584181,290.437993,204.38865,201.152694,212.31503,208.866555,204.208233,182.885729,151.179589,77.325198,188.019838,195.39359,186.015084,166.562816,141.724054,86.444484,178.182837,179.224778,169.355756,156.39959,134.391702,60.741573,0.00028,
1960,295.750126,270.286769,253.628317,291.687284,203.735114,201.604671,213.869372,210.346291,201.762177,181.735186,151.477234,76.476891,187.288686,193.975904,187.994896,167.243066,141.41661,89.452303,180.048424,179.18097,169.540793,156.128097,133.483598,60.000559,0.00028,
1961,290.721646,267.663213,254.398671,290.305458,203.032123,202.960396,214.004686,209.30116,200.829862,179.695782,151.346721,77.413495,186.011655,192.661282,188.283434,165.625989,140.381419,88.002587,181.368256,179.202236,169.21885,155.921374,133.617342,60.057841,0.000128,
1962,289.240404,265.644586,255.816463,291.407211,202.874015,202.687897,212.667487,208.686074,197.695565,178.431002,151.454843,78.214368,185.433235,191.892223,186.674175,165.087101,139.131756,85.682825,182.050125,179.769191,170.738692,156.067687,134.175874,59.059034,-2.49E-05,
1963,289.299112,264.696706,254.939735,291.207594,203.430188,201.223334,214.021528,208.708559,200.312693,179.521901,152.500945,77.869518,184.844815,191.571213,184.482172,163.091437,138.927903,84.235752,181.61433,180.05895,171.90559,156.128097,135.025722,58.271024,0.00028,
1964,289.177496,267.855024,254.066971,290.015583,204.219327,200.182346,214.732956,211.934068,203.238185,180.044842,154.841997,77.492204,184.757171,190.567415,182.409151,163.765488,139.632895,83.564135,177.707719,180.314901,170.635524,155.471269,135.993202,58.812283,0.00028,
1965,291.617654,264.056827,250.997714,289.09795,203.767601,200.72193,212.532124,211.444821,202.023521,179.59258,153.671214,77.644211,184.533696,191.718268,184.438354,166.018183,141.67517,82.651936,174.086642,181.045877,170.679295,155.362958,136.525903,60.841037,0.000433,
1966,288.186335,259.499206,248.632608,288.654764,204.339286,200.912617,209.067744,208.017189,203.205683,179.897843,152.798745,77.754158,185.564702,192.710722,184.514717,166.05628,142.845311,81.844557,171.873305,180.167838,170.259752,155.211076,136.977858,61.392563,0.00028,
1967,289.509623,260.01715,248.25143,288.021345,203.800088,199.038016,206.928776,206.639753,200.949928,180.350115,152.717291,77.34561,187.659264,194.155463,182.943665,165.28879,142.009246,80.921791,172.478174,179.322387,169.491403,155.01563,136.896965,61.570954,0.000433,
1968,288.819325,261.149478,247.323167,289.029542,202.972768,196.760085,205.644297,205.050051,199.664133,178.262774,153.145713,76.953306,188.319678,194.281228,182.229529,164.424063,140.17187,81.336239,174.741147,179.63904,170.951923,154.874977,136.493804,61.839127,0.000433,
1969,293.871557,262.979772,247.21042,289.84189,203.353954,197.790306,206.673285,203.562999,198.023389,177.385283,153.06985,76.293656,187.670537,191.914766,179.862583,163.053369,138.965588,83.428138,175.924526,179.677213,171.562252,154.609237,136.267871,62.316945,0.00028,
1970,297.690284,268.637384,247.499977,289.535616,201.741541,198.351328,205.899843,201.415779,194.69145,176.267725,151.920968,76.942482,186.246405,190.414714,183.096386,161.786109,138.502293,87.015972,178.013192,178.940671,169.529537,154.787839,136.294408,63.114533,0.000585,
1971,294.492433,265.101588,247.092121,288.433145,198.925068,199.348821,208.305953,201.802888,191.031686,174.518846,150.258891,76.544773,185.450145,189.122348,181.956641,161.106811,138.432507,88.601438,180.042788,179.022649,168.467538,154.869372,136.412931,63.560829,0.000433,
1972,293.53448,262.899586,246.82901,287.842076,197.170214,198.280658,208.229767,204.053102,191.413543,172.72662,148.933141,76.58142,184.075477,187.862466,179.818774,160.878536,138.168803,88.748455,180.042788,179.70975,167.705091,155.135138,136.563562,63.524092,0.00028,
1973,294.118584,262.968756,246.146755,286.321433,196.592263,195.222338,207.119295,204.199999,191.560647,171.272318,148.246024,76.576008,183.38252,186.711452,180.271229,160.302301,137.6736,88.265249,178.700537,180.276726,169.643938,155.547215,136.670984,63.555407,0.000128,
1974,290.627334,261.224212,247.924394,285.51898,196.565373,194.164928,208.844842,207.451274,192.526511,171.741016,148.484359,75.890542,181.446474,186.26457,178.412062,160.199418,137.496434,88.202595,178.253572,179.104627,169.273864,155.140744,136.154915,65.696306,0.00028,
1975,290.479784,260.88789,245.894635,285.629908,195.954856,196.41665,207.092439,206.765334,193.251958,170.902407,148.105781,74.754502,180.415615,186.34093,175.816879,159.552856,137.760046,88.533355,177.413524,178.646577,169.655195,154.950908,135.929022,66.944397,0.00028,
1976,286.910271,256.746958,244.81496,286.675933,195.241084,195.931821,205.350621,204.375026,193.263229,170.418182,147.208624,73.189491,181.839562,187.001256,178.385164,159.183813,137.808834,90.272048,176.584815,177.818136,170.81061,154.658408,136.015432,68.533205,0.00028,
1977,288.597857,256.997968,242.39484,287.441098,194.69554,193.821402,203.623812,202.342547,192.67924,171.207342,145.722181,71.712651,182.401023,186.684546,180.626078,157.689971,137.308161,89.746421,176.688084,177.463366,169.84587,153.850119,136.041965,69.6597,0.00028,
1978,289.409821,254.413544,240.850287,285.555957,194.008574,192.370851,203.395029,201.503336,194.397312,171.664774,143.530025,70.50304,182.095562,186.722725,182.496783,157.651964,136.254178,88.790634,176.688084,175.975011,168.587543,153.053277,135.85373,69.256156,0.000128,
1979,286.33982,253.958254,240.279398,283.960053,193.773941,189.998221,203.923214,200.810992,196.872841,171.277948,140.42909,69.471146,182.089926,186.220754,182.643864,154.873225,131.888448,81.624381,176.300663,174.290522,168.429413,151.947675,135.5094,68.333498,0.000433,
1980,277.421817,251.670617,240.090925,286.105086,194.804395,189.425518,203.770702,200.238673,198.666468,175.586765,141.334565,68.701181,181.937197,185.915317,183.063842,155.556761,130.574921,78.139086,174.811856,173.947166,169.001323,150.772338,134.455829,68.039947,0.00028,
1981,274.831228,251.22586,243.072622,287.404147,196.450905,190.614724,201.907711,200.167991,200.465286,175.325405,142.47255,67.9732,181.29375,185.271901,183.833091,156.777951,131.931536,76.347218,172.146022,173.380574,168.206294,149.489495,133.107666,67.788494,0.00028,
1982,274.799603,251.231397,242.061435,285.672342,195.540737,190.734896,200.196743,199.830203,201.348255,173.424213,142.855735,66.768279,180.726685,185.12482,184.029633,157.885621,133.214028,72.611452,170.129729,173.081039,167.297049,148.661758,132.54946,68.417714,0.000128,
1983,280.100234,251.794247,241.684754,283.230918,192.831007,188.749531,199.052093,199.10515,200.928673,172.585374,143.384503,65.961205,179.963113,183.941267,181.547956,159.520441,134.75506,72.831535,168.566117,172.966605,168.021308,148.661758,132.962863,67.170028,0.000433,
1984,276.352105,251.751192,243.072622,283.669515,192.061957,186.796588,200.191112,198.756046,199.625981,171.664774,144.588029,65.662264,179.384825,183.172063,178.831932,159.743008,135.652165,75.466957,171.802627,173.952798,168.663796,149.489495,133.521196,65.84316,0.000128,
1985,274.91092,249.767348,240.177441,283.378946,192.143936,184.816703,200.997881,197.99835,194.402947,171.632284,145.954666,65.887826,177.710835,183.750374,179.562833,158.759953,136.636093,76.059208,171.464882,174.072881,167.068359,150.556109,134.354087,66.399233,0.00028,
1986,271.638058,246.79334,234.095545,281.189227,193.321567,184.200142,200.534469,197.954548,194.053717,172.045994,146.705584,66.029163,176.941821,183.782915,177.954039,158.716321,138.739492,76.860712,172.031555,173.647606,165.11936,150.247318,134.649476,69.182782,0.00028,
1987,269.519351,244.611563,231.940782,280.522483,193.855909,182.711053,199.08462,196.847582,190.922764,171.321696,147.273128,66.836225,176.216667,183.095708,175.1682,158.146084,138.588776,80.418953,171.878935,173.075407,163.291149,149.45161,134.235693,69.879804,0.000433,
1988,269.922877,243.363753,231.935202,280.183578,196.178171,181.560019,198.163138,196.95647,190.267948,170.32507,147.759524,70.350996,176.783518,180.265092,170.547234,157.190316,137.829808,82.615234,172.445647,172.688338,162.333686,148.877817,133.703644,69.911073,0.000433,
1989,269.736968,242.045497,231.670458,279.998317,196.55974,181.750915,197.781501,196.231146,187.480105,169.639101,148.781673,72.623516,176.974354,178.394772,169.479731,157.912408,137.3026,82.835446,172.25486,173.031631,161.420153,149.21872,133.590843,69.324115,0.000433,
1990,268.595001,240.926108,231.530326,281.231731,194.701174,181.189507,196.762256,195.402493,184.51245,169.193094,147.467929,72.890888,176.64212,177.261096,170.596621,157.505554,136.711374,82.772873,170.396734,172.318185,162.268786,149.646634,133.677144,69.188197,0.000433,
1991,266.473606,238.474868,228.881288,280.602043,194.395862,179.815151,195.082644,193.989737,183.977777,167.135935,144.25348,72.304489,176.069645,177.528239,172.312693,158.531843,136.109215,84.277882,168.337336,171.097814,162.725632,150.063435,133.977977,68.894692,0.000585,
1992,266.101236,235.605699,223.954844,275.63322,192.792837,181.418577,194.624517,193.073259,184.015968,164.508724,142.931265,72.451091,174.810335,178.100711,172.961113,158.227721,135.281559,85.269242,168.108567,170.297086,162.839852,150.366608,134.053193,68.821313,0.00028,
1993,265.350817,234.920102,223.000879,274.365436,192.252814,181.79473,195.382416,193.373124,184.354048,164.883754,142.774631,72.372378,173.698208,177.751589,171.92567,157.119926,134.035211,87.504429,168.90368,170.634612,163.710038,150.436811,133.671593,69.109407,0.000128,
1994,261.553576,234.736749,224.675397,272.030242,189.738957,180.845907,194.12819,192.385857,184.665214,166.412338,143.233413,72.267839,173.894603,176.803153,171.816887,155.112263,133.063753,87.656822,168.451725,170.487725,165.391668,149.873971,132.887692,68.56448,0.000128,
1995,261.553576,234.887892,225.244128,272.624911,186.608326,179.013504,192.791819,190.476241,184.436067,164.660981,143.611158,71.42484,173.70384,175.46762,172.503397,153.669675,132.575443,89.200396,168.032313,170.106454,163.487167,148.851126,131.910749,67.79391,0.000585,
1996,262.225098,234.283265,225.699031,273.442345,184.2412,179.318888,191.569876,189.788731,184.85617,165.650788,143.611158,70.655082,172.788253,174.666404,173.266274,154.276988,132.27501,90.450491,165.173721,169.191515,161.088874,147.450169,131.122065,67.170028,0.00028,
1997,265.319068,234.132085,226.267558,274.296645,184.355737,179.586104,191.187999,189.750535,185.199893,166.907418,142.817971,71.718064,171.796513,174.551951,172.770394,156.479616,132.049717,89.457727,163.002515,168.200519,160.099583,146.125729,130.634005,67.096625,0.000128,
1998,266.590806,240.856283,227.182552,275.00763,184.1323,179.28635,192.912007,189.526997,185.358296,166.874958,143.276763,72.273252,170.963107,174.328684,172.394605,156.371253,132.130358,86.707035,160.609864,167.291561,160.904219,145.41266,130.451866,69.083549,0.00028,
1999,266.250191,240.172144,227.214846,274.593724,183.89759,179.471582,192.830003,188.60464,184.015968,169.078784,144.29127,72.817589,170.194824,173.979715,172.160133,156.745565,131.861995,83.984187,160.299826,166.752512,160.594192,145.293626,130.221135,69.078134,0.00028,
2000,266.697,238.550327,226.040161,273.182282,185.042963,180.044202,191.493501,188.60464,184.51245,167.516823,144.707,72.597692,169.508529,173.941567,172.236412,156.403635,132.16236,83.763927,161.708009,166.714413,159.795245,145.520532,129.508222,68.050779,0.000585,
2001,265.319068,236.965192,225.699031,270.394155,185.31022,180.960439,191.64625,188.98661,181.037244,166.374258,144.442435,73.770447,168.822325,173.521959,170.71101,155.416062,132.688118,82.882981,162.850196,166.56202,159.148622,145.066743,128.795596,67.610424,0.000128,
2002,263.940332,237.493683,226.722296,267.714526,183.783054,184.091232,192.906371,188.260863,176.608381,165.079716,144.782595,75.199672,168.326792,172.7591,167.928259,154.011272,133.289171,81.341654,162.16484,166.638216,158.958463,145.142368,128.60811,66.325817,0.00028,
2003,264.722957,235.643473,227.93457,270.133766,182.59954,184.931252,193.593659,186.58014,174.203884,163.366991,144.631406,75.639429,168.517376,172.225153,164.461684,152.265798,133.47704,81.19488,161.822211,166.828711,157.855773,145.974414,128.983101,65.811866,0.00028,
2004,265.457068,234.990095,228.150635,274.397089,182.473735,188.929164,193.467843,186.530668,174.879543,161.073348,144.053382,75.482019,168.81107,170.383579,159.845847,150.96523,133.766569,81.881254,160.859408,166.360286,157.198333,146.001072,129.497146,66.975683,-0.000177,
2005,264.616675,237.348266,227.220437,274.302128,183.788692,189.327886,192.759271,187.502541,176.995744,160.063601,142.899077,75.791427,169.628534,170.89612,159.634523,150.565012,133.595322,81.493846,160.343493,165.424865,156.949113,145.41266,129.8139,70.514223,0.00028,
2006,260.657914,235.379045,225.699031,275.373387,184.546632,190.047674,191.378938,188.375455,178.364454,161.540946,143.837838,75.932601,170.080435,171.500584,162.21572,151.165997,134.078351,80.974726,159.006346,164.314856,157.855773,144.537442,129.920926,71.27906,0.00028,
2007,258.796359,233.721874,226.197354,275.787164,184.361374,188.106075,189.74243,187.73173,179.477325,163.144305,144.901577,75.754781,170.238583,172.078236,164.505385,151.892102,136.905148,80.466471,159.278222,163.330602,156.873103,143.824894,129.851421,73.741583,0.00028,
2008,258.422765,233.797476,226.348945,273.893587,184.323195,186.273299,188.443908,186.662175,178.026487,162.725781,146.451951,75.534902,169.704786,172.841014,168.391218,153.675278,138.599907,78.999017,159.240183,163.330602,157.291182,144.202827,129.963989,76.491805,0.000585,
2009,255.950007,233.640691,227.252731,277.748008,188.899058,187.833161,187.445249,186.350948,180.311723,164.166169,147.127357,75.346258,169.127293,173.254948,170.062839,156.251678,138.971154,76.095886,160.223724,163.134651,157.931808,146.352721,130.033499,77.513171,0.00028,
2010,254.073605,231.706426,225.958765,276.926507,189.656967,186.529307,184.995207,184.855564,179.466053,163.551635,146.932584,75.59737,168.587984,172.715328,168.036961,156.815946,137.760046,75.613666,161.283682,164.118855,157.926196,147.974571,129.577714,78.204533,0.000433,
